Count,ResponseCode,Duration,Mem,Cpu
1152,200,37,710340608,4
1153,200,49,710340608,3
1154,200,38,710340608,8
1155,200,45,710340608,5
1156,200,32,710340608,4
1157,200,28,710340608,3
1158,200,39,710340608,2
1159,200,26,710340608,3
1160,200,25,710340608,1
1161,200,32,710340608,4
1162,200,36,710467584,5
1163,200,44,710467584,4
1164,200,44,710467584,4
1165,200,31,710467584,3
1166,200,43,710467584,5
1167,200,56,710467584,4
1168,200,81,710586368,3
1169,200,31,710721536,5
1170,200,67,710721536,1
1171,200,78,710721536,3
1172,200,79,710721536,3
1173,200,39,710721536,4
1174,200,314,710721536,3
1175,200,123,710721536,5
1176,200,41,710594560,5
1177,200,29,710594560,4
1178,200,32,710594560,3
1179,200,93,710594560,4
1180,200,25,710594560,1
1181,200,137,710594560,2
1182,200,49,710594560,6
1183,200,29,710594560,6
1184,200,48,710594560,4
1185,200,45,710594560,3
1186,200,33,710594560,4
1187,200,44,710594560,4
1188,200,25,710471680,4
1189,200,40,710471680,3
1190,200,27,710471680,7
1191,200,42,710598656,4
1192,200,31,710598656,2
1193,200,42,710598656,3
1194,200,75,710598656,3
1195,200,27,710598656,1
1196,200,50,710598656,4
1197,200,75,710344704,6
1198,200,71,710344704,4
1199,200,40,710344704,3
1200,200,33,710344704,2
1201,200,42,710344704,4
1202,200,39,710344704,4
1203,200,63,710344704,3
1204,200,27,710471680,5
1205,200,23,710471680,3
1206,200,35,710471680,5
1207,200,31,710471680,2
1208,200,39,710471680,7
1209,200,32,710471680,2
1210,200,55,710471680,5
1211,200,35,710590464,6
1212,200,43,710590464,5
1213,200,28,710590464,5
1214,200,38,710463488,5
1215,200,48,710463488,4
1216,200,36,710463488,3
1217,200,49,710463488,4
1218,200,29,710590464,5
1219,200,36,710463488,2
1220,200,35,710336512,3
1221,200,25,710336512,5
1222,200,44,710336512,5
1223,200,24,710336512,3
1224,200,46,710336512,4
1225,200,27,710336512,6
1226,200,83,710336512,4
1227,200,26,710336512,3
1228,200,29,710336512,4
1229,200,36,710336512,3
1230,200,30,710336512,3
1231,200,45,710336512,5
1232,200,35,710336512,5
1233,200,38,710336512,3
1234,200,37,710336512,2
1235,200,44,710336512,5
1236,200,49,710336512,3
1237,200,40,710336512,3
1238,200,54,710336512,6
1239,200,36,710336512,5
1240,200,31,710336512,3
1241,200,40,710336512,5
1242,200,39,710336512,6
1243,200,48,710336512,11
1244,200,66,710336512,80
1245,200,68,710209536,47
1246,200,46,710184960,4
1247,200,58,710184960,4
1248,200,30,710184960,4
1249,200,29,710184960,2
1250,200,27,710184960,6
1251,200,111,710184960,14
1252,200,26,710201344,3
1253,200,23,710209536,3
1254,200,22,710209536,2
1255,200,58,710209536,1
1256,200,29,710209536,3
1257,200,47,710209536,5
1258,200,60,710336512,5
1259,200,28,710336512,2
1260,200,29,710209536,3
1261,200,30,710209536,3
1262,200,35,710201344,5
1263,200,27,710201344,8
1264,200,53,710209536,4
1265,200,40,710336512,5
1266,200,82,710336512,3
1267,200,38,710336512,5
1268,200,40,710336512,3
1269,200,37,710336512,3
1270,200,30,710336512,4
1271,200,44,710336512,4
1272,200,32,710336512,3
1273,200,34,710209536,4
1274,200,43,710209536,5
1275,200,35,710209536,5
1276,200,38,710209536,4
1277,200,214,710209536,3
1278,200,61,710209536,3
1279,200,63,710082560,7
1280,200,35,710082560,4
1281,200,32,710082560,5
1282,200,36,710082560,1
1283,200,27,710074368,5
1284,200,37,710082560,3
1285,200,64,710082560,4
1286,200,46,710209536,3
1287,200,29,710209536,1
1288,200,31,710209536,2
1289,200,37,710209536,4
1290,200,38,710209536,4
1291,200,31,710209536,5
1292,200,40,710082560,4
1293,200,142,710078464,2
1294,200,35,710078464,4
1295,200,29,710082560,3
1296,200,58,710082560,3
1297,200,42,710082560,4
1298,200,35,710090752,1
1299,200,28,710090752,9
1300,200,27,710090752,2
1301,200,35,710090752,2
1302,200,31,710090752,4
1303,200,39,710082560,3
1304,200,62,710090752,4
1305,200,52,710090752,4
1306,200,32,710090752,7
1307,200,25,710090752,5
1308,200,40,710090752,5
1309,200,27,710090752,2
1310,200,29,710090752,2
1311,200,42,710090752,3
1312,200,50,710090752,2
1313,200,32,710209536,4
1314,200,40,710209536,2
1315,200,36,710217728,2
1316,200,57,710217728,3
1317,200,32,710217728,6
1318,200,48,710217728,5
1319,200,54,710217728,4
1320,200,33,710217728,6
1321,200,30,710217728,3
1322,200,32,710217728,6
1323,200,29,710217728,3
1324,200,33,710217728,3
1325,200,43,710217728,5
1326,200,51,710217728,3
1327,200,43,710217728,5
1328,200,41,710217728,2
1329,200,50,710217728,4
1330,200,34,710217728,3
1331,200,37,710217728,2
1332,200,36,710209536,3
1333,200,42,710209536,4
1334,200,36,710336512,4
1335,200,27,710336512,4
1336,200,26,710336512,5
1337,200,41,710336512,4
1338,200,32,710336512,3
1339,200,35,710336512,3
1340,200,50,710336512,2
1341,200,35,710209536,3
1342,200,32,710209536,6
1343,200,28,710209536,5
1344,200,24,710209536,3
1345,200,41,710201344,4
1346,200,51,710209536,2
1347,200,45,710209536,4
1348,200,23,710209536,3
1349,200,37,710209536,5
1350,200,29,710209536,4
1351,200,39,710209536,5
1352,200,32,710213632,10
1353,200,33,710213632,58
1354,200,40,710062080,75
1355,200,32,710021120,25
1356,200,49,710057984,2
1357,200,29,710057984,6
1358,200,30,710057984,5
1359,200,21,710057984,1
1360,200,30,710057984,3
1361,200,38,710082560,10
1362,200,38,710082560,3
1363,200,49,710074368,5
1364,200,38,710074368,5
1365,200,52,710082560,5
1366,200,36,710082560,5
1367,200,38,710082560,5
1368,200,33,710082560,3
1369,200,37,709955584,3
1370,200,47,709955584,7
1371,200,30,709955584,2
1372,200,32,709955584,4
1373,200,30,709955584,5
1374,200,36,709955584,3
1375,200,25,709955584,2
1376,200,53,709955584,3
1377,200,23,709955584,4
1378,200,31,709955584,2
1379,200,36,709955584,5
1380,200,94,709955584,3
1381,200,40,709955584,2
1382,200,29,709955584,4
1383,200,40,709955584,4
1384,200,32,709955584,4
1385,200,40,709955584,3
1386,200,27,709955584,3
1387,200,19,709955584,2
1388,200,35,709955584,1
1389,200,23,709955584,2
1390,200,51,709955584,4
1391,200,36,709828608,6
1392,200,118,709828608,3
1393,200,31,709828608,4
1394,200,69,709828608,3
1395,200,36,709828608,4
1396,200,47,709701632,3
1397,200,57,709701632,6
1398,200,26,709701632,2
1399,200,40,709701632,3
1400,200,35,709701632,4
1401,200,41,709701632,4
1402,200,31,709701632,5
1403,200,50,709701632,4
1404,200,32,709701632,4
1405,200,32,709701632,2
1406,200,23,709701632,1
1407,200,53,709701632,5
1408,200,30,709701632,5
1409,200,35,709828608,11
1410,200,67,709828608,3
1411,200,64,709701632,4
1412,200,84,709701632,4
1413,200,33,709701632,4
1414,200,31,709701632,4
1415,200,128,709701632,2
1416,200,42,709701632,2
1417,200,67,709693440,6
1418,200,364,709955584,2
1419,200,312,709955584,1
1420,200,41,709955584,4
1421,200,29,709955584,3
1422,200,31,709955584,3
1423,200,52,709955584,4
1424,200,33,710082560,4
1425,200,48,710082560,2
1426,200,44,710082560,7
1427,200,243,710082560,3
1428,200,128,710082560,3
1429,200,82,709955584,3
1430,200,67,709955584,4
1431,200,41,709955584,4
1432,200,43,709955584,2
1433,200,40,709955584,5
1434,200,26,709955584,3
1435,200,54,709955584,2
1436,200,44,709955584,3
1437,200,50,709947392,4
1438,200,37,709955584,3
1439,200,46,709955584,2
1440,200,32,709955584,4
1441,200,28,709955584,3
1442,200,41,709955584,3
1443,200,34,709955584,4
1444,200,48,709955584,4
1445,200,34,709955584,5
1446,200,42,709955584,3
1447,200,33,709951488,4
1448,200,108,709951488,3
1449,200,35,709955584,4
1450,200,30,710082560,2
1451,200,75,710082560,5
1452,200,53,710082560,4
1453,200,28,710082560,2
1454,200,20,710082560,3
1455,200,35,710082560,4
1456,200,23,710082560,4
1457,200,44,710082560,5
1458,200,32,709955584,5
1459,200,34,709955584,5
1460,200,30,709955584,5
1461,200,44,709955584,67
1462,200,32,709787648,62
1463,200,50,709804032,7
1464,200,47,709804032,5
1465,200,47,709804032,4
1466,200,30,709804032,3
1467,200,37,709804032,5
1468,200,40,709795840,9
1469,200,46,709828608,4
1470,200,59,709828608,4
1471,200,142,709955584,4
1472,200,124,709955584,2
1473,200,30,709955584,5
1474,200,42,709955584,4
1475,200,40,709955584,3
1476,200,58,709955584,4
1477,200,364,709423104,5
1478,200,84,709701632,3
1479,200,24,709701632,7
1480,200,57,709701632,4
1481,200,47,709701632,3
1482,200,137,709701632,4
1483,200,56,709701632,5
1484,200,34,709828608,5
1485,200,38,709701632,5
1486,200,53,709701632,3
1487,200,72,709701632,3
1488,200,36,709701632,2
1489,200,55,709701632,3
1490,200,57,709701632,4
1491,200,40,709828608,4
1492,200,70,709828608,2
1493,200,41,709828608,5
1494,200,34,709828608,2
1495,200,31,709828608,5
1496,200,22,709820416,3
1497,200,52,709828608,6
1498,200,30,709701632,4
1499,200,41,709701632,2
1500,200,61,709701632,4
1501,200,36,709701632,3
1502,200,42,709701632,4
1503,200,25,709701632,1
1504,200,65,709701632,6
1505,200,33,709701632,6
1506,200,40,709697536,2
1507,200,37,709697536,3
1508,200,42,709701632,4
1509,200,44,709701632,3
1510,200,23,709701632,2
1511,200,62,709701632,4
1512,200,45,709701632,5
1513,200,57,709701632,5
1514,200,45,709701632,4
1515,200,32,709705728,5
1516,200,52,709705728,3
1517,200,36,709705728,5
1518,200,57,709705728,4
1519,200,34,709832704,4
1520,200,33,709832704,2
1521,200,33,709832704,6
1522,200,24,709832704,2
1523,200,32,709832704,4
1524,200,18,709832704,2
1525,200,45,709832704,5
1526,200,45,709832704,5
1527,200,32,709832704,2
1528,200,60,709832704,3
1529,200,25,709832704,3
1530,200,41,709832704,4
1531,200,34,709832704,4
1532,200,31,709832704,4
1533,200,37,709959680,6
1534,200,38,709959680,3
1535,200,54,709832704,6
1536,200,29,709832704,4
1537,200,41,709832704,3
1538,200,39,709824512,3
1539,200,56,709832704,4
1540,200,43,709959680,5
1541,200,28,709959680,2
1542,200,28,709959680,4
1543,200,34,709959680,5
1544,200,29,709959680,4
1545,200,46,709959680,4
1546,200,64,709959680,4
1547,200,39,709832704,6
1548,200,89,709828608,3
1549,200,37,709828608,3
1550,200,45,709832704,5
1551,200,35,709832704,3
1552,200,33,709705728,4
1553,200,56,709705728,3
1554,200,24,709705728,3
1555,200,51,709705728,5
1556,200,33,709705728,3
1557,200,35,709705728,6
1558,200,40,709705728,4
1559,200,32,709705728,3
1560,200,38,709832704,4
1561,200,30,709832704,5
1562,200,41,709832704,6
1563,200,43,709832704,3
1564,200,47,709832704,4
1565,200,50,709832704,4
1566,200,36,709832704,4
1567,200,49,709832704,4
1568,200,29,709959680,6
1569,200,52,709959680,11
1570,200,22,709324800,75
1571,200,41,709451776,53
1572,200,38,709427200,5
1573,200,23,709427200,1
1574,200,33,709427200,2
1575,200,39,709427200,5
1576,200,73,709427200,4
1577,200,35,709427200,11
1578,200,35,709451776,5
1579,200,34,709705728,6
1580,200,26,709697536,3
1581,200,63,709705728,3
1582,200,34,709578752,6
1583,200,48,709578752,2
1584,200,38,709578752,6
1585,200,56,709578752,2
1586,200,34,709578752,5
1587,200,40,709578752,3
1588,200,34,709578752,2
1589,200,45,709578752,5
1590,200,35,709570560,3
1591,200,45,709570560,3
1592,200,54,709578752,4
1593,200,31,709578752,3
1594,200,28,709578752,6
1595,200,36,709578752,3
1596,200,43,709578752,4
1597,200,42,709578752,3
1598,200,27,709578752,4
1599,200,54,709578752,4
1600,200,41,709578752,5
1601,200,31,709578752,3
1602,200,43,709578752,3
1603,200,41,709578752,2
1604,200,40,709578752,3
1605,200,33,709586944,5
1606,200,70,709586944,6
1607,200,34,709578752,6
1608,200,54,709578752,4
1609,200,62,709578752,2
1610,200,51,709578752,4
1611,200,25,709578752,1
1612,200,36,709578752,4
1613,200,46,709578752,2
1614,200,40,709578752,5
1615,200,34,709570560,4
1616,200,74,709578752,2
1617,200,37,709578752,5
1618,200,41,709578752,5
1619,200,61,709578752,4
1620,200,55,709705728,5
1621,200,36,709705728,4
1622,200,34,709705728,5
1623,200,38,709705728,3
1624,200,46,709705728,4
1625,200,47,709697536,5
1626,200,31,709697536,2
1627,200,55,709705728,4
1628,200,31,709705728,4
1629,200,45,709705728,4
1630,200,20,709705728,3
1631,200,38,709705728,3
1632,200,37,709705728,3
1633,200,36,709705728,4
1634,200,47,709705728,2
1635,200,30,709705728,5
1636,200,28,709705728,3
1637,200,31,709705728,8
1638,200,30,709705728,6
1639,200,33,709705728,5
1640,200,42,709832704,3
1641,200,42,709832704,5
1642,200,49,709705728,5
1643,200,35,709705728,4
1644,200,56,709705728,5
1645,200,47,709705728,4
1646,200,28,709705728,1
1647,200,31,709578752,4
1648,200,70,709578752,4
1649,200,57,709578752,8
1650,200,44,709578752,4
1651,200,34,709578752,3
1652,200,30,709578752,5
1653,200,21,709578752,2
1654,200,29,709578752,4
1655,200,50,709578752,4
1656,200,24,709705728,3
1657,200,31,709578752,4
1658,200,46,709578752,3
1659,200,60,709578752,2
1660,200,32,709578752,2
1661,200,39,709578752,4
1662,200,91,709578752,8
1663,200,45,709578752,5
1664,200,50,709578752,4
1665,200,36,709578752,5
1666,200,65,709578752,4
1667,200,36,709578752,4
1668,200,492,709570560,3
1669,200,44,709578752,2
1670,200,61,709578752,4
1671,200,48,709578752,4
1672,200,47,709578752,3
1673,200,26,709578752,2
1674,200,43,709578752,5
1675,200,58,709578752,1
1676,200,29,709578752,6
1677,200,32,709578752,8
1678,200,31,709570560,30
1679,200,53,709582848,70
1680,200,48,709160960,35
1681,200,36,709177344,4
1682,200,42,709177344,3
1683,200,45,709177344,5
1684,200,81,709177344,3
1685,200,48,709177344,11
1686,200,45,709201920,7
1687,200,31,709201920,4
1688,200,33,709197824,4
1689,200,29,709197824,2
1690,200,67,709201920,4
1691,200,25,709201920,4
1692,200,29,709201920,1
1693,200,53,709201920,7
1694,200,34,709201920,4
1695,200,34,709201920,2
1696,200,44,709201920,3
1697,200,29,709201920,4
1698,200,31,709201920,6
1699,200,34,709201920,7
1700,200,40,709201920,5
1701,200,41,709201920,5
1702,200,37,709201920,3
1703,200,31,709201920,3
1704,200,32,709201920,4
1705,200,32,709201920,3
1706,200,45,709201920,5
1707,200,56,709201920,4
1708,200,23,709201920,7
1709,200,45,709201920,3
1710,200,35,709201920,4
1711,200,26,709201920,1
1712,200,34,709201920,5
1713,200,29,709201920,5
1714,200,34,709201920,5
1715,200,35,709328896,5
1716,200,43,709328896,6
1717,200,46,709328896,2
1718,200,53,709328896,3
1719,200,38,709328896,2
1720,200,30,709328896,4
1721,200,50,709328896,3
1722,200,30,709455872,4
1723,200,33,709455872,3
1724,200,34,709455872,4
1725,200,46,709455872,3
1726,200,30,709455872,5
1727,200,44,709455872,5
1728,200,64,709455872,5
1729,200,27,709455872,5
1730,200,49,709455872,3
1731,200,35,709455872,2
1732,200,38,709455872,5
1733,200,37,709455872,3
1734,200,31,709455872,8
1735,200,52,709455872,5
1736,200,54,709455872,5
1737,200,39,709455872,5
1738,200,54,709455872,4
1739,200,48,709455872,4
1740,200,34,709455872,5
1741,200,27,709447680,3
1742,200,35,709447680,5
1743,200,32,709455872,4
1744,200,37,709455872,5
1745,200,28,709455872,3
1746,200,33,709455872,3
1747,200,33,709455872,5
1748,200,33,709455872,6
1749,200,43,709455872,4
1750,200,24,709455872,2
1751,200,47,709455872,4
1752,200,38,709455872,2
1753,200,51,709455872,7
1754,200,108,709455872,2
1755,200,46,709455872,3
1756,200,38,709455872,5
1757,200,32,709582848,3
1758,200,36,709591040,3
1759,200,20,709591040,3
1760,200,39,709591040,4
1761,200,73,709464064,3
1762,200,31,709464064,3
1763,200,51,709464064,5
1764,200,27,709591040,5
1765,200,44,709591040,4
1766,200,23,709591040,3
1767,200,48,709591040,1
1768,200,32,709591040,5
1769,200,33,709591040,3
1770,200,47,709464064,5
1771,200,39,709591040,5
1772,200,35,709464064,2
1773,200,26,709591040,1
1774,200,26,709591040,3
1775,200,22,709591040,3
1776,200,35,709582848,3
1777,200,56,709582848,4
1778,200,35,709582848,6
1779,200,34,709582848,3
1780,200,36,709582848,2
1781,200,33,709582848,2
1782,200,218,709582848,3
1783,200,29,709582848,6
1784,200,59,709574656,4
1785,200,33,709582848,6
1786,200,31,709582848,2
1787,200,45,709582848,6
1788,200,24,709582848,52
1789,200,45,709582848,70
1790,200,37,709455872,26
1791,200,24,709431296,4
1792,200,54,709431296,4
1793,200,32,709431296,6
1794,200,36,709304320,5
1795,200,53,709304320,12
1796,200,30,709328896,6
1797,200,35,709328896,4
1798,200,36,709328896,2
1799,200,59,709455872,5
1800,200,64,709709824,4
1801,200,41,709709824,2
1802,200,49,709709824,3
1803,200,45,709582848,4
1804,200,55,709582848,5
1805,200,51,709582848,5
1806,200,35,709582848,8
1807,200,30,709709824,5
1808,200,27,709709824,3
1809,200,42,709582848,4
1810,200,41,709455872,3
1811,200,38,709455872,2
1812,200,51,709455872,9
1813,200,30,709455872,5
1814,200,39,709455872,4
1815,200,30,709455872,4
1816,200,38,709455872,9
1817,200,24,709455872,7
1818,200,45,709455872,4
1819,200,51,709455872,5
1820,200,42,709455872,4
1821,200,42,709455872,5
1822,200,61,709455872,6
1823,200,38,709455872,7
1824,200,36,709455872,4
1825,200,28,709455872,6
1826,200,50,709447680,10
1827,200,43,709455872,4
1828,200,28,709455872,5
1829,200,30,709455872,2
1830,200,40,709455872,3
1831,200,33,709455872,4
1832,200,47,709455872,2
1833,200,31,709455872,2
1834,200,32,709328896,7
1835,200,24,709328896,3
1836,200,32,709320704,10
1837,200,33,709320704,5
1838,200,29,709328896,4
1839,200,27,709328896,4
1840,200,43,709328896,4
1841,200,23,709328896,4
1842,200,37,709332992,5
1843,200,41,709332992,6
1844,200,30,709332992,5
1845,200,31,709332992,3
1846,200,72,709324800,9
1847,200,864,709332992,2
1848,200,47,709332992,4
1849,200,40,709332992,5
1850,200,903,709332992,4
1851,200,54,709332992,4
1852,200,148,709332992,2
1853,200,56,709332992,9
1854,200,89,709206016,6
1855,200,180,709332992,4
1856,200,141,709332992,3
1857,200,27,709332992,2
1858,200,743,709332992,3
1859,200,35,709332992,1
1860,200,76,709332992,5
1861,200,337,709332992,2
1862,200,167,709328896,8
1863,200,192,709328896,1
1864,200,31,709332992,3
1865,200,45,709332992,5
1866,200,60,709332992,4
1867,200,38,709332992,5
1868,200,27,709332992,4
1869,200,31,709332992,4
1870,200,48,709341184,2
1871,200,25,709341184,3
1872,200,49,709341184,11
1873,200,36,709341184,5
1874,200,53,709341184,4
1875,200,51,709341184,6
1876,200,64,709341184,4
1877,200,38,709341184,2
1878,200,28,709341184,1
1879,200,39,709341184,6
1880,200,54,709341184,3
1881,200,50,709341184,3
1882,200,63,709341184,7
1883,200,29,709341184,6
1884,200,97,709341184,4
1885,200,74,709341184,4
1886,200,54,709341184,5
1887,200,37,709341184,3
1888,200,55,709341184,4
1889,200,24,709341184,5
1890,200,32,709341184,6
1891,200,60,709341184,34
1892,200,32,709468160,73
1893,200,33,709459968,36
1894,200,45,709443584,5
1895,200,43,709443584,2
1896,200,56,709316608,7
1897,200,22,709316608,1
1898,200,32,709316608,3
1899,200,36,709341184,10
1900,200,39,709341184,4
1901,200,33,709341184,5
1902,200,54,709341184,4
1903,200,30,709459968,5
1904,200,33,709459968,2
1905,200,30,709468160,5
1906,200,31,709468160,4
1907,200,39,709468160,4
1908,200,37,709468160,5
1909,200,45,709468160,5
1910,200,32,709214208,6
1911,200,41,709214208,5
1912,200,31,709214208,4
1913,200,41,709214208,5
1914,200,55,709087232,4
1915,200,42,709087232,2
1916,200,48,709087232,4
1917,200,39,709087232,7
1918,200,30,709087232,2
1919,200,41,709087232,4
1920,200,89,709087232,5
1921,200,42,709087232,5
1922,200,51,709087232,4
1923,200,47,709087232,5
1924,200,29,709079040,5
1925,200,30,709087232,4
1926,200,30,709087232,5
1927,200,24,709087232,1
1928,200,35,709087232,2
1929,200,145,709087232,4
1930,200,40,709087232,2
1931,200,45,709214208,5
1932,200,51,709214208,3
1933,200,30,709214208,4
1934,200,77,709079040,4
1935,200,29,709079040,3
1936,200,52,709087232,3
1937,200,42,709087232,4
1938,200,68,709087232,4
1939,200,30,709087232,3
1940,200,42,709087232,4
1941,200,42,709087232,5
1942,200,38,709087232,4
1943,200,35,709087232,4
1944,200,53,709087232,5
1945,200,41,709214208,5
1946,200,30,709341184,3
1947,200,19,709214208,4
1948,200,47,709214208,2
1949,200,52,709214208,4
1950,200,30,709214208,4
1951,200,59,709214208,4
1952,200,35,709332992,6
1953,200,40,709332992,5
1954,200,36,709332992,5
1955,200,34,709332992,4
1956,200,38,709332992,5
1957,200,46,709332992,5
1958,200,52,709332992,5
1959,200,37,709079040,4
1960,200,30,709079040,4
1961,200,33,709079040,3
1962,200,27,709079040,4
1963,200,25,708952064,3
1964,200,35,708952064,2
1965,200,52,708952064,5
1966,200,22,708952064,4
1967,200,29,708952064,3
1968,200,35,708927488,5
1969,200,34,708952064,3
1970,200,45,708952064,3
1971,200,46,708952064,3
1972,200,38,708952064,4
1973,200,28,708952064,6
1974,200,38,708952064,4
1975,200,35,708952064,3
1976,200,21,708952064,4
1977,200,27,708952064,5
1978,200,41,708952064,5
1979,200,39,708952064,3
1980,200,33,708952064,5
1981,200,44,708952064,5
1982,200,29,708952064,2
1983,200,34,708952064,3
1984,200,30,708952064,3
1985,200,26,708952064,2
1986,200,50,708952064,3
1987,200,44,709079040,7
1988,200,37,709070848,3
1989,200,31,709079040,2
1990,200,43,709079040,4
1991,200,35,709079040,1
1992,200,31,709079040,4
1993,200,46,709079040,4
1994,200,33,709079040,3
1995,200,61,709079040,4
1996,200,33,709079040,5
1997,200,34,709079040,1
1998,200,73,709074944,3
1999,200,49,709074944,5
2000,200,59,709079040,6
2001,200,44,709079040,45
2002,200,26,709079040,64
2003,200,31,709079040,38
2004,200,31,709062656,2
2005,200,28,709062656,1
2006,200,39,709058560,4
2007,200,36,709058560,4
2008,200,53,709058560,6
2009,200,27,709074944,12
2010,200,33,709083136,2
2011,200,34,709083136,3
2012,200,31,709083136,4
2013,200,24,709083136,3
2014,200,37,709083136,3
2015,200,42,709083136,3
2016,200,32,708956160,3
2017,200,39,708956160,4
2018,200,34,708956160,2
2019,200,32,708956160,4
2020,200,33,708956160,4
2021,200,35,708956160,8
2022,200,60,708956160,4
2023,200,37,709083136,5
2024,200,34,709083136,4
2025,200,33,709083136,3
2026,200,48,709083136,7
2027,200,34,709083136,4
2028,200,46,708956160,2
2029,200,44,708956160,4
2030,200,40,709083136,4
2031,200,24,709083136,2
2032,200,24,709083136,6
2033,200,171,709083136,3
2034,200,50,709083136,2
2035,200,93,708956160,7
2036,200,100,709083136,3
2037,200,32,709083136,4
2038,200,43,709083136,5
2039,200,31,709083136,4
2040,200,54,709083136,4
2041,200,31,709074944,3
2042,200,55,709083136,7
2043,200,52,709083136,3
2044,200,23,709083136,2
2045,200,50,709083136,3
2046,200,45,709083136,4
2047,200,80,709083136,3
2048,200,133,709083136,4
2049,200,76,709083136,4
2050,200,29,709210112,4
2051,200,56,709083136,3
2052,200,70,709083136,4
2053,200,41,709083136,4
2054,200,30,709083136,2
2055,200,50,709083136,3
2056,200,70,709083136,4
2057,200,41,709083136,6
2058,200,53,709083136,7
2059,200,28,709083136,5
2060,200,45,709083136,5
2061,200,38,709083136,4
2062,200,34,709083136,3
2063,200,46,709083136,6
2064,200,29,709083136,6
2065,200,43,709083136,6
2066,200,27,709083136,2
2067,200,52,709083136,5
2068,200,37,709083136,3
2069,200,40,709083136,3
2070,200,53,709083136,4
2071,200,29,709083136,4
2072,200,31,709083136,3
2073,200,39,708956160,3
2074,200,88,708956160,4
2075,200,32,708956160,3
2076,200,23,708956160,4
2077,200,43,708956160,4
2078,200,48,708829184,4
2079,200,33,708829184,2
2080,200,34,708829184,3
2081,200,30,708829184,2
2082,200,36,708829184,3
2083,200,39,708829184,3
2084,200,40,708829184,3
2085,200,43,708829184,4
2086,200,41,708829184,5
2087,200,43,708829184,3
2088,200,36,708829184,6
2089,200,37,708829184,5
2090,200,70,708829184,6
2091,200,70,708829184,4
2092,200,25,708829184,4
2093,200,57,708829184,5
2094,200,358,708820992,2
2095,200,43,708829184,2
2096,200,46,708829184,4
2097,200,31,708829184,2
2098,200,59,708829184,4
2099,200,41,708956160,4
2100,200,35,708956160,5
2101,200,47,708956160,3
2102,200,51,708956160,4
2103,200,30,708956160,4
2104,200,23,708947968,3
2105,200,74,708956160,5
2106,200,30,708956160,6
2107,200,47,708956160,5
2108,200,48,708956160,5
2109,200,36,708829184,6
2110,200,40,708702208,65
2111,200,40,708702208,65
2112,200,74,708677632,10
2113,200,39,708677632,3
2114,200,42,708677632,5
2115,200,35,708677632,5
2116,200,43,708677632,4
2117,200,30,708677632,11
2118,200,49,708702208,5
2119,200,47,708702208,5
2120,200,30,708702208,3
2121,200,29,708702208,3
2122,200,23,708702208,1
2123,200,41,708702208,5
2124,200,32,708702208,4
2125,200,86,708702208,3
2126,200,36,708702208,5
2127,200,43,708702208,4
2128,200,42,708702208,4
2129,200,40,708702208,4
2130,200,27,708702208,2
2131,200,29,708702208,2
2132,200,55,708702208,2
2133,200,32,708829184,6
2134,200,44,708829184,2
2135,200,34,708829184,6
2136,200,22,708829184,5
2137,200,33,708829184,4
2138,200,38,708829184,5
2139,200,59,708829184,5
2140,200,47,708956160,4
2141,200,45,708956160,4
2142,200,39,708829184,2
2143,200,26,708829184,4
2144,200,41,708829184,4
2145,200,34,708829184,3
2146,200,45,708829184,5
2147,200,37,708956160,3
2148,200,370,708956160,2
2149,200,168,708829184,3
2150,200,138,708829184,3
2151,200,46,708829184,4
2152,200,34,708829184,4
2153,200,43,708829184,5
2154,200,48,708829184,4
2155,200,42,708829184,4
2156,200,68,708829184,2
2157,200,37,708829184,5
2158,200,32,708829184,3
2159,200,40,708829184,3
2160,200,51,708702208,5
2161,200,42,708829184,5
2162,200,31,708829184,4
2163,200,44,708829184,5
2164,200,43,708829184,4
2165,200,35,709083136,12
2166,200,54,708829184,4
2167,200,52,708947968,4
2168,200,35,709091328,5
2169,200,19,709091328,4
2170,200,41,709087232,4
2171,200,38,709087232,6
2172,200,44,709087232,4
2173,200,29,709087232,4
2174,200,46,709087232,4
2175,200,31,708833280,5
2176,200,32,708833280,5
2177,200,25,708825088,3
2178,200,31,708825088,5
2179,200,32,708833280,3
2180,200,30,708833280,3
2181,200,42,708833280,3
2182,200,26,708833280,4
2183,200,32,708833280,5
2184,200,36,708833280,2
2185,200,33,708833280,3
2186,200,28,708833280,2
2187,200,37,708833280,5
2188,200,49,708833280,5
2189,200,32,708833280,4
2190,200,34,708833280,4
2191,200,28,708833280,4
2192,200,31,708833280,4
2193,200,58,708833280,4
2194,200,34,708833280,4
2195,200,65,708833280,5
2196,200,60,708833280,5
2197,200,42,708706304,4
2198,200,37,708706304,4
2199,200,26,708706304,3
2200,200,42,708706304,4
2201,200,44,708706304,3
2202,200,44,708706304,7
2203,200,72,708706304,7
2204,200,40,708706304,4
2205,200,62,708706304,4
2206,200,48,708706304,5
2207,200,36,708706304,3
2208,200,42,708706304,6
2209,200,528,708698112,2
2210,200,38,708706304,6
2211,200,36,708706304,3
2212,200,37,708706304,4
2213,200,28,708706304,5
2214,200,50,708706304,3
2215,200,27,708706304,4
2216,200,46,708706304,5
2217,200,37,708706304,5
2218,200,30,708833280,58
2219,200,31,708706304,69
2220,200,56,708435968,13
2221,200,67,708554752,4
2222,200,40,708554752,4
2223,200,45,708808704,4
2224,200,40,708808704,3
2225,200,40,708808704,7
2226,200,26,708833280,3
